Number ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,Salary
12847,0.21,0.71,4,270,2,0,0,0,ACCOUNTING,HIGH
12848,0.83,0.71,3,234,4,0,0,0,ACCOUNTING,HIGH
12849,0.5,0.64,3,257,2,1,0,0,ACCOUNTING,HIGH
12850,0.74,0.87,5,264,3,0,0,0,HR,HIGH
12851,0.75,0.83,4,133,4,0,0,0,HR,HIGH
12852,0.85,0.66,4,155,4,0,0,0,HR,HIGH
12853,0.93,0.59,3,202,2,0,0,0,HR,HIGH
12854,0.76,0.7,3,136,2,0,0,0,TECHNICAL,HIGH
12855,0.91,0.78,3,269,3,1,0,0,TECHNICAL,HIGH
12856,0.22,0.54,6,169,4,0,0,0,TECHNICAL,LOW
12857,0.78,0.52,5,192,3,1,0,0,TECHNICAL,LOW
12858,0.53,0.8,4,241,3,1,0,0,TECHNICAL,LOW
12859,0.58,0.69,4,165,3,0,0,0,TECHNICAL,LOW
12860,0.99,0.81,3,183,2,0,0,0,TECHNICAL,LOW
12861,0.62,0.64,4,163,3,0,0,0,TECHNICAL,LOW
12862,0.59,0.69,3,162,3,0,0,0,TECHNICAL,LOW
12863,0.13,0.76,5,219,4,0,0,0,TECHNICAL,LOW
12864,0.19,0.63,4,278,6,0,0,0,TECHNICAL,LOW
12865,0.94,0.99,2,273,4,0,0,0,SUPPORT,LOW
12866,0.53,0.96,4,272,2,0,0,0,SUPPORT,LOW
12867,0.96,0.85,5,168,2,0,0,0,SUPPORT,LOW
12868,0.62,0.87,4,221,3,1,0,0,SUPPORT,LOW
12869,0.81,0.86,4,213,3,0,0,0,SUPPORT,LOW
12870,0.63,0.78,4,275,3,0,0,0,SUPPORT,LOW
12871,0.92,0.68,5,177,4,0,0,0,SUPPORT,MEDIUM
12872,0.83,0.74,4,249,2,0,0,0,SUPPORT,MEDIUM
12873,0.49,0.37,5,246,3,0,0,0,SUPPORT,MEDIUM
12874,0.8,0.66,4,223,3,0,0,0,SUPPORT,MEDIUM
12875,0.54,0.76,4,244,2,0,0,0,SUPPORT,MEDIUM
12876,0.37,0.72,3,169,2,1,0,0,TECHNICAL,MEDIUM
12877,0.93,0.56,5,140,3,0,0,0,TECHNICAL,MEDIUM
12878,0.88,0.99,5,253,2,0,0,0,TECHNICAL,MEDIUM
12879,0.79,0.87,3,194,2,0,0,0,MANAGEMENT,MEDIUM
12880,0.65,0.88,4,173,3,0,0,0,IT,MEDIUM
12881,0.72,0.7,4,172,3,0,0,0,IT,MEDIUM
12882,0.58,0.49,3,167,3,0,0,0,IT,MEDIUM
12883,0.37,0.51,2,153,3,0,0,0,IT,HIGH
12884,0.87,0.97,4,243,3,0,0,0,IT,HIGH
12885,0.63,0.72,6,163,4,0,0,0,PRODUCT_MNG,HIGH
12886,0.72,0.79,3,221,3,0,0,0,PRODUCT_MNG,HIGH
12887,0.36,0.55,3,191,3,0,0,0,PRODUCT_MNG,HIGH
12888,0.96,0.7,4,272,3,0,0,0,PRODUCT_MNG,HIGH
12889,0.52,0.37,2,118,2,0,0,0,IT,HIGH
12890,0.16,0.83,5,173,4,0,0,0,RANDD,HIGH
12891,0.63,0.55,4,200,3,1,0,0,RANDD,LOW
12892,0.92,0.76,5,132,3,1,0,0,RANDD,LOW
12893,0.82,0.49,4,180,2,0,0,0,RANDD,LOW
12894,0.18,0.54,4,145,5,0,0,0,RANDD,LOW
12895,0.73,0.48,4,139,2,0,0,0,MARKETING,LOW
12896,0.44,0.61,5,230,6,0,0,0,SALES,LOW
12897,0.73,0.62,4,247,4,0,0,0,ACCOUNTING,LOW
12898,0.62,0.95,4,140,2,0,0,0,SUPPORT,LOW
12899,0.94,0.8,4,266,3,1,0,0,TECHNICAL,MEDIUM
12900,0.76,0.74,4,261,3,0,0,0,MANAGEMENT,MEDIUM
12901,0.89,0.49,4,275,3,0,0,0,MARKETING,MEDIUM
12902,0.9,0.88,5,254,2,0,0,0,MARKETING,MEDIUM
12903,1,0.93,5,231,2,0,0,0,MARKETING,MEDIUM
12904,0.71,0.9,3,138,3,0,0,0,SALES,MEDIUM
12905,0.73,0.97,4,163,3,0,0,0,SALES,MEDIUM
12906,0.97,0.9,5,262,3,0,0,0,SALES,MEDIUM
12907,0.6,0.59,4,201,3,0,0,0,SALES,MEDIUM
12908,0.82,0.67,3,229,3,0,0,0,SALES,MEDIUM
12909,0.95,0.48,4,228,2,0,0,0,SALES,MEDIUM
12910,0.88,0.65,5,228,3,0,0,0,SALES,MEDIUM
12911,0.79,0.49,3,273,3,0,0,0,SALES,MEDIUM
12912,0.52,0.96,4,171,2,0,0,0,SALES,MEDIUM
12913,0.22,0.61,3,148,5,0,0,0,SALES,MEDIUM
12914,0.59,0.96,5,211,3,0,0,0,SALES,MEDIUM
12915,0.84,0.64,2,211,3,0,0,0,SALES,MEDIUM
12916,0.54,0.41,3,175,3,0,0,0,SALES,MEDIUM
12917,1,0.86,4,245,4,0,0,0,SALES,MEDIUM
12918,0.93,0.59,3,273,2,1,0,0,SALES,MEDIUM
12919,0.96,0.55,3,225,4,1,0,0,SALES,MEDIUM
12920,0.56,0.41,5,152,3,0,0,0,SALES,MEDIUM
12921,0.49,0.66,5,194,3,0,0,0,SALES,MEDIUM
12922,0.89,0.51,4,185,3,1,0,0,SALES,HIGH
12923,0.57,0.91,3,193,2,0,0,0,ACCOUNTING,LOW
12924,0.96,0.64,3,166,2,0,0,0,ACCOUNTING,MEDIUM
12925,0.65,0.89,5,223,3,1,0,0,ACCOUNTING,MEDIUM
12926,0.14,0.66,5,281,4,1,0,0,HR,MEDIUM
12927,0.64,0.49,3,241,3,0,0,0,HR,MEDIUM
12928,0.98,0.91,3,165,2,1,0,0,HR,MEDIUM
12929,0.71,0.59,4,143,2,0,0,0,HR,MEDIUM
12930,0.96,0.49,5,137,3,0,0,0,TECHNICAL,MEDIUM
12931,0.9,0.57,4,185,3,1,0,0,TECHNICAL,MEDIUM
12932,0.52,0.96,3,271,3,1,0,0,TECHNICAL,MEDIUM
12933,0.78,0.98,4,207,2,1,0,0,TECHNICAL,MEDIUM
12934,0.62,0.69,4,184,3,0,0,0,TECHNICAL,LOW
12935,0.6,0.8,4,253,2,0,0,0,TECHNICAL,LOW
12936,0.82,0.62,3,152,6,0,0,0,TECHNICAL,LOW
12937,0.52,0.55,3,225,2,0,0,0,TECHNICAL,LOW
12938,0.13,0.84,5,189,5,0,0,0,TECHNICAL,LOW
12939,0.97,0.93,3,153,2,0,0,0,TECHNICAL,LOW
12940,0.63,0.9,4,245,3,0,0,0,TECHNICAL,LOW
12941,0.68,0.78,5,233,3,0,0,0,SUPPORT,HIGH
12942,0.74,0.83,4,210,3,0,0,0,SUPPORT,LOW
12943,0.89,0.57,4,176,4,0,0,0,SUPPORT,HIGH
12944,0.28,0.95,5,191,3,0,0,0,SUPPORT,HIGH
12945,0.61,0.9,3,224,3,0,0,0,SUPPORT,LOW
12946,0.67,0.49,3,185,3,0,0,0,SUPPORT,LOW
12947,0.86,0.64,3,245,4,0,0,0,SUPPORT,HIGH
12948,0.87,0.93,3,173,2,0,0,0,SUPPORT,LOW
12949,0.7,0.95,4,231,3,0,0,0,SUPPORT,MEDIUM
12950,0.68,0.84,3,270,3,0,0,0,SUPPORT,HIGH
12951,0.69,0.75,5,196,3,0,0,0,SUPPORT,MEDIUM
12952,0.97,0.83,3,238,2,0,0,0,TECHNICAL,MEDIUM
12953,0.62,0.89,4,261,2,0,0,0,TECHNICAL,MEDIUM
12954,0.55,0.87,3,201,2,0,0,0,TECHNICAL,MEDIUM
12955,0.61,0.73,3,252,3,0,0,0,MANAGEMENT,HIGH
12956,0.15,0.81,3,191,5,0,0,0,IT,MEDIUM
12957,0.84,0.86,3,199,3,0,0,0,IT,MEDIUM
12958,0.87,0.64,5,234,2,1,0,0,IT,MEDIUM
12959,0.93,0.86,4,192,4,0,0,0,IT,HIGH
12960,0.14,0.73,6,237,5,0,0,0,IT,MEDIUM
12961,0.96,0.7,3,207,3,0,0,0,PRODUCT_MNG,HIGH
12962,0.41,0.63,2,145,2,0,0,0,PRODUCT_MNG,LOW
12963,0.84,0.96,6,155,5,0,0,0,PRODUCT_MNG,MEDIUM
12964,0.94,0.69,5,145,2,0,0,0,PRODUCT_MNG,MEDIUM
12965,0.6,0.86,6,247,6,0,0,0,IT,MEDIUM
12966,0.7,0.73,4,182,3,0,0,0,RANDD,MEDIUM
12967,0.29,0.91,4,183,4,0,0,0,RANDD,LOW
12968,0.31,0.51,2,146,3,0,0,0,RANDD,LOW
12969,0.73,0.99,3,241,3,0,0,0,RANDD,LOW
12970,0.51,0.52,5,261,3,1,0,0,RANDD,LOW
12971,0.58,0.77,4,140,3,0,0,0,MARKETING,LOW
12972,0.59,0.97,3,257,3,0,0,0,MARKETING,LOW
12973,0.95,0.9,3,186,2,0,0,0,SALES,LOW
12974,0.84,0.93,3,159,3,0,0,0,ACCOUNTING,LOW
12975,0.28,0.37,3,164,4,1,0,0,SUPPORT,LOW
12976,0.94,0.52,4,217,6,1,0,0,TECHNICAL,LOW
12977,0.49,0.59,4,137,4,0,0,0,MANAGEMENT,HIGH
12978,0.72,0.5,4,164,2,1,0,0,MARKETING,LOW
12979,0.19,0.85,5,249,3,0,0,0,MARKETING,LOW
12980,0.83,0.95,3,264,2,0,0,0,MARKETING,LOW
12981,0.79,0.92,4,208,2,1,0,0,SALES,LOW
12982,0.72,0.61,3,175,3,0,0,0,SALES,HIGH
12983,0.97,0.74,4,209,2,0,0,0,SALES,LOW
12984,0.92,0.83,4,268,4,0,0,0,SALES,LOW
12985,0.95,0.53,3,264,3,0,0,0,SALES,LOW
12986,0.76,0.64,4,234,2,0,0,0,SALES,HIGH
12987,0.24,0.62,5,199,4,0,0,0,SALES,LOW
12988,0.89,0.99,4,205,2,0,0,1,SALES,MEDIUM
12989,0.69,0.63,5,140,4,0,0,1,SALES,HIGH
12990,0.92,0.98,3,257,3,0,0,1,SALES,MEDIUM
12991,0.79,0.61,4,227,2,0,0,1,SALES,HIGH
12992,0.87,0.94,4,189,3,0,0,1,SALES,MEDIUM
12993,0.89,0.88,5,241,2,1,0,0,SALES,MEDIUM
12994,0.75,0.77,5,199,4,0,0,0,SALES,MEDIUM
12995,0.78,0.6,4,206,3,0,0,0,SALES,MEDIUM
12996,0.13,0.62,5,268,3,0,0,0,SALES,MEDIUM
12997,0.94,0.86,3,221,3,1,0,0,SALES,MEDIUM
12998,0.94,0.88,4,262,2,0,0,0,SALES,MEDIUM
12999,0.67,0.6,5,253,6,0,0,0,SALES,MEDIUM
13000,0.6,0.73,5,241,3,0,0,0,ACCOUNTING,HIGH
13001,0.62,0.94,4,252,4,0,0,0,ACCOUNTING,LOW
13002,0.38,0.52,2,171,3,0,0,0,ACCOUNTING,MEDIUM
13003,0.8,0.77,4,194,3,0,0,0,HR,MEDIUM
13004,0.61,0.42,3,104,2,0,0,0,HR,MEDIUM
13005,0.61,0.56,4,176,3,0,0,0,HR,MEDIUM
13006,0.66,0.8,4,192,3,0,0,0,HR,MEDIUM
13007,0.56,0.74,3,154,2,0,0,0,TECHNICAL,MEDIUM
13008,1,0.55,4,186,4,1,0,0,TECHNICAL,MEDIUM
13009,0.73,0.86,3,200,4,0,0,0,TECHNICAL,MEDIUM
13010,0.6,0.66,4,132,4,0,0,0,TECHNICAL,MEDIUM
13011,0.78,0.59,5,236,3,0,0,0,TECHNICAL,HIGH
13012,0.48,0.53,3,211,4,0,0,0,TECHNICAL,LOW
13013,0.9,0.77,4,273,2,0,0,0,TECHNICAL,LOW
13014,0.16,0.76,4,223,4,0,0,0,TECHNICAL,LOW
13015,0.5,0.75,3,204,2,0,0,0,TECHNICAL,HIGH
13016,0.66,0.65,3,196,3,1,0,0,TECHNICAL,LOW
13017,0.44,0.37,2,219,2,0,0,0,TECHNICAL,LOW
13018,0.95,0.67,4,261,3,0,0,0,SUPPORT,LOW
13019,0.9,0.65,3,254,2,0,0,0,SUPPORT,HIGH
13020,0.27,0.48,4,185,2,0,0,0,SUPPORT,LOW
13021,0.51,0.74,6,98,3,0,0,0,SUPPORT,LOW
13022,0.68,0.76,3,260,4,0,0,0,SUPPORT,LOW
13023,0.97,0.93,5,137,2,1,0,0,SUPPORT,LOW
13024,0.91,0.75,4,159,3,1,0,0,SUPPORT,LOW
13025,0.76,0.88,5,265,4,0,0,0,SUPPORT,LOW
13026,0.88,0.61,4,177,4,1,0,0,SUPPORT,LOW
13027,0.83,0.73,4,247,2,0,0,0,SUPPORT,MEDIUM
13028,0.78,0.54,3,161,3,0,0,0,SUPPORT,MEDIUM
13029,0.52,0.38,2,103,3,0,0,0,TECHNICAL,MEDIUM
13030,0.63,0.49,4,151,3,0,0,0,TECHNICAL,MEDIUM
13031,0.9,0.74,3,193,3,0,0,0,TECHNICAL,MEDIUM
13032,0.48,0.58,3,194,3,0,0,0,MANAGEMENT,MEDIUM
13033,0.7,0.6,5,208,3,0,0,0,IT,MEDIUM
13034,0.68,0.66,4,229,3,0,0,0,IT,MEDIUM
13035,0.7,0.87,3,166,2,0,0,0,IT,MEDIUM
13036,0.77,0.5,3,141,3,0,0,0,IT,MEDIUM
13037,0.73,0.93,3,249,2,0,0,0,IT,MEDIUM
13038,0.87,0.48,4,264,3,0,0,0,PRODUCT_MNG,MEDIUM
13039,0.65,0.98,3,252,2,0,0,0,PRODUCT_MNG,HIGH
13040,0.62,0.7,2,134,3,0,0,0,PRODUCT_MNG,LOW
13041,0.53,0.51,3,274,2,1,0,0,PRODUCT_MNG,MEDIUM
13042,0.59,0.39,5,200,4,0,0,0,IT,MEDIUM
13043,0.87,0.72,2,154,3,0,0,0,RANDD,MEDIUM
13044,0.47,0.53,3,111,4,0,0,0,RANDD,MEDIUM
13045,0.96,0.81,3,247,3,0,0,0,RANDD,LOW
13046,0.79,0.74,3,169,3,0,0,0,RANDD,LOW
13047,0.84,0.6,3,250,3,1,0,0,RANDD,LOW
13048,0.68,0.49,3,178,3,1,0,0,RANDD,LOW
13049,0.86,0.66,4,251,3,0,0,0,MARKETING,LOW
13050,0.73,0.98,5,272,2,0,0,0,SALES,LOW
13051,0.9,0.67,2,229,4,0,0,0,ACCOUNTING,LOW
13052,0.63,0.64,3,180,3,0,0,0,SUPPORT,LOW
13053,0.71,0.72,3,271,2,0,0,0,TECHNICAL,LOW
13054,0.71,0.68,5,226,3,0,0,0,MANAGEMENT,LOW
13055,0.95,0.62,4,150,2,0,0,0,MARKETING,LOW
13056,0.51,0.86,4,260,3,1,0,0,MARKETING,LOW
13057,0.77,0.91,4,161,3,0,0,0,MARKETING,LOW
13058,0.48,0.51,3,136,3,0,0,0,SALES,LOW
13059,0.93,0.91,2,238,2,1,0,0,SALES,LOW
13060,0.83,0.86,4,98,4,0,0,0,SALES,LOW
13061,0.61,0.73,5,156,4,0,0,0,SALES,LOW
13062,0.97,0.89,4,248,2,0,0,0,SALES,LOW
13063,0.5,0.81,3,170,2,0,0,0,SALES,LOW
13064,0.84,0.54,3,245,3,0,0,0,SALES,LOW
13065,0.58,0.38,4,203,5,0,0,0,SALES,LOW
13066,0.59,0.72,3,182,3,0,0,0,SALES,MEDIUM
13067,0.77,0.83,3,175,3,0,0,1,SALES,MEDIUM
13068,0.78,0.4,4,145,5,1,0,1,SALES,MEDIUM
13069,0.6,0.96,4,220,3,1,0,1,SALES,MEDIUM
13070,0.53,0.77,4,259,2,1,0,1,SALES,MEDIUM
13071,0.73,0.69,3,228,2,0,0,1,SALES,MEDIUM
13072,0.76,0.94,3,189,3,0,0,0,SALES,MEDIUM
13073,0.12,0.61,6,257,3,0,0,0,SALES,MEDIUM
13074,0.2,0.98,3,180,6,0,0,0,SALES,MEDIUM
13075,0.5,0.77,4,180,3,0,0,0,SALES,MEDIUM
13076,0.79,0.65,5,215,2,1,0,0,SALES,MEDIUM
13077,0.96,0.68,3,132,2,0,0,0,ACCOUNTING,MEDIUM
13078,0.26,0.69,5,213,2,0,0,0,ACCOUNTING,HIGH
13079,0.8,0.72,4,173,3,0,0,0,ACCOUNTING,LOW
13080,0.43,0.71,3,186,2,0,0,0,HR,MEDIUM
13081,0.87,0.71,4,157,2,0,0,0,HR,MEDIUM
13082,0.63,0.75,4,175,4,0,0,0,HR,MEDIUM
13083,0.58,0.48,3,135,3,1,0,0,HR,MEDIUM
13084,0.2,0.42,4,256,5,0,0,0,TECHNICAL,LOW
13085,0.62,0.71,4,268,3,0,0,0,TECHNICAL,LOW
13086,0.91,0.94,5,159,3,0,0,0,TECHNICAL,LOW
13087,0.66,0.91,3,191,4,0,0,0,TECHNICAL,LOW
13088,0.53,0.81,3,275,2,0,0,0,TECHNICAL,LOW
13089,0.52,0.98,5,217,2,1,0,0,TECHNICAL,LOW
13090,1,0.88,6,201,4,0,0,0,TECHNICAL,LOW
13091,0.73,0.67,4,205,3,0,0,0,TECHNICAL,LOW
13092,0.65,0.67,3,240,2,1,0,0,TECHNICAL,LOW
13093,0.5,0.95,5,137,3,0,0,0,TECHNICAL,LOW
13094,0.94,0.59,4,241,2,0,0,0,TECHNICAL,LOW
13095,0.48,0.86,5,198,4,0,0,0,SUPPORT,LOW
13096,0.67,0.87,5,254,2,0,0,0,SUPPORT,LOW
13097,0.73,0.94,4,262,3,0,0,0,SUPPORT,LOW
13098,0.63,0.71,4,244,2,0,0,0,SUPPORT,LOW
13099,0.84,0.84,4,266,3,0,0,0,SUPPORT,LOW
13100,0.2,0.94,6,191,5,0,0,0,SUPPORT,LOW
13101,0.76,0.57,3,148,3,1,0,0,SUPPORT,LOW
13102,0.55,0.54,3,233,2,0,0,0,SUPPORT,LOW
13103,0.8,0.55,4,178,2,1,0,0,SUPPORT,LOW
13104,0.64,0.91,3,165,3,1,0,0,SUPPORT,LOW
13105,0.59,0.97,5,179,6,0,0,0,SUPPORT,MEDIUM
13106,0.92,0.98,3,149,3,0,0,0,TECHNICAL,MEDIUM
13107,0.75,0.76,3,269,2,1,0,0,TECHNICAL,MEDIUM
13108,0.69,0.74,5,227,2,0,0,0,TECHNICAL,MEDIUM
13109,0.82,0.93,3,247,3,0,0,0,MANAGEMENT,MEDIUM
13110,0.88,0.85,3,220,3,0,0,0,IT,MEDIUM
13111,0.89,0.91,3,233,2,0,0,0,IT,MEDIUM
13112,1,0.79,5,171,5,0,0,0,IT,MEDIUM
13113,0.66,0.91,4,234,2,1,0,0,IT,MEDIUM
13114,0.76,0.92,3,176,2,0,0,0,IT,MEDIUM
13115,0.8,0.62,5,190,4,1,0,0,PRODUCT_MNG,MEDIUM
13116,0.58,0.86,4,168,2,0,0,0,PRODUCT_MNG,MEDIUM
13117,0.73,0.93,3,205,3,0,0,0,PRODUCT_MNG,HIGH
13118,1,0.73,5,189,3,1,0,0,PRODUCT_MNG,LOW
13119,0.18,0.9,4,282,4,0,0,0,IT,MEDIUM
13120,0.47,0.46,2,152,2,0,0,0,RANDD,MEDIUM
13121,0.92,0.64,4,217,4,0,0,0,RANDD,MEDIUM
13122,0.51,0.5,4,130,3,0,0,0,RANDD,MEDIUM
13123,0.81,0.62,4,153,4,0,0,0,RANDD,LOW
13124,0.52,0.57,3,270,3,0,0,0,RANDD,LOW
13125,0.95,0.96,3,220,3,0,0,0,RANDD,LOW
13126,0.93,0.64,4,253,3,0,0,0,MARKETING,LOW
13127,0.98,0.67,4,209,6,0,0,0,SALES,LOW
13128,0.79,0.79,4,231,2,0,0,0,ACCOUNTING,LOW
13129,0.99,0.73,4,240,4,0,0,0,SUPPORT,LOW
13130,0.64,0.9,5,266,3,0,0,0,TECHNICAL,LOW
13131,0.54,0.44,3,153,2,0,0,0,MANAGEMENT,LOW
13132,0.79,0.59,4,187,2,0,0,0,MARKETING,LOW
13133,0.55,0.98,4,185,2,1,0,0,MARKETING,LOW
13134,0.18,0.81,4,147,4,0,0,0,MARKETING,LOW
13135,0.56,0.81,4,188,3,1,0,0,SALES,LOW
13136,0.92,0.67,2,252,2,0,0,0,SALES,LOW
13137,0.99,0.75,4,163,2,0,0,0,SALES,LOW
13138,0.77,0.85,4,189,2,0,0,0,SALES,LOW
13139,0.49,0.52,3,156,2,0,0,0,SALES,LOW
13140,0.98,0.58,3,183,3,0,0,0,SALES,LOW
13141,0.18,0.54,6,209,5,1,0,0,SALES,LOW
13142,0.8,0.82,4,271,4,0,0,0,SALES,LOW
13143,0.81,0.77,5,251,2,0,0,0,SALES,LOW
13144,0.13,0.61,5,198,5,0,0,0,SALES,MEDIUM
13145,0.58,0.97,3,274,4,1,0,1,SALES,MEDIUM
13146,0.75,0.63,4,209,3,0,0,1,SALES,MEDIUM
13147,0.8,0.94,4,271,4,0,0,1,SALES,MEDIUM
13148,0.78,0.6,4,143,2,0,0,1,SALES,MEDIUM
13149,0.92,0.6,5,236,3,1,0,1,SALES,MEDIUM
13150,0.85,0.98,5,222,3,0,0,1,SALES,MEDIUM
13151,0.52,0.63,3,233,3,0,0,1,SALES,MEDIUM
13152,0.95,0.84,3,270,3,1,0,1,SALES,MEDIUM
13153,0.81,0.92,5,258,3,0,0,1,SALES,MEDIUM
13154,0.16,0.82,6,202,4,1,0,1,ACCOUNTING,MEDIUM
13155,0.91,0.74,3,150,2,0,0,0,ACCOUNTING,MEDIUM
13156,0.62,0.51,4,193,3,0,0,0,ACCOUNTING,HIGH
13157,0.24,0.42,5,210,5,0,0,0,HR,LOW
13158,0.88,0.51,3,208,3,0,0,0,HR,MEDIUM
13159,0.94,0.73,3,196,3,0,0,0,HR,MEDIUM
13160,0.76,0.79,5,187,4,0,0,0,HR,MEDIUM
13161,0.49,0.67,3,140,2,0,0,0,TECHNICAL,MEDIUM
13162,0.93,0.9,4,256,4,0,0,0,TECHNICAL,LOW
13163,0.92,0.66,4,113,3,0,0,0,TECHNICAL,LOW
13164,0.19,0.94,4,196,5,0,0,0,TECHNICAL,LOW
13165,0.66,0.76,3,170,3,0,0,0,TECHNICAL,LOW
13166,0.16,0.94,4,261,6,0,0,0,TECHNICAL,LOW
13167,0.83,0.99,5,132,3,0,0,0,TECHNICAL,LOW
13168,0.69,0.53,3,153,3,0,0,0,TECHNICAL,LOW
13169,0.82,0.53,3,147,3,1,0,0,TECHNICAL,LOW
13170,0.88,0.72,5,244,2,0,0,0,TECHNICAL,LOW
13171,0.31,0.42,4,108,4,0,0,0,TECHNICAL,LOW
13172,0.83,0.49,4,218,2,0,0,0,SUPPORT,LOW
13173,0.94,0.52,5,133,3,0,0,0,SUPPORT,LOW
13174,0.65,0.79,5,233,3,0,0,0,SUPPORT,LOW
13175,0.6,0.6,4,147,3,0,0,0,SUPPORT,LOW
13176,0.52,0.43,3,176,3,0,0,0,SUPPORT,LOW
13177,0.66,0.89,4,169,4,0,0,0,SUPPORT,LOW
13178,0.87,0.87,4,144,3,0,0,0,SUPPORT,LOW
13179,0.2,0.99,5,151,3,1,0,0,SUPPORT,LOW
13180,0.63,0.91,4,252,3,1,0,0,SUPPORT,MEDIUM
13181,0.69,0.98,4,180,3,0,0,0,SUPPORT,MEDIUM
13182,0.48,0.61,3,251,3,0,0,0,SUPPORT,MEDIUM
13183,0.8,0.8,4,263,4,0,0,0,TECHNICAL,MEDIUM
13184,0.89,0.74,5,260,6,0,0,0,TECHNICAL,MEDIUM
13185,0.67,0.63,3,227,3,0,0,0,TECHNICAL,MEDIUM
13186,0.37,0.86,6,260,3,0,0,0,MANAGEMENT,MEDIUM
13187,0.93,0.61,5,158,3,0,0,0,IT,MEDIUM
13188,0.69,0.52,3,186,3,0,0,0,IT,MEDIUM
13189,0.16,0.61,4,171,6,0,0,0,IT,MEDIUM
13190,0.81,0.55,3,199,2,1,0,0,IT,MEDIUM
13191,0.97,0.63,5,258,2,0,0,0,IT,MEDIUM
13192,0.77,0.59,4,273,2,0,0,0,PRODUCT_MNG,HIGH
13193,0.75,0.78,2,259,3,0,0,0,PRODUCT_MNG,LOW
13194,0.88,0.82,3,265,3,0,0,0,PRODUCT_MNG,MEDIUM
13195,0.43,0.51,5,168,4,0,0,0,PRODUCT_MNG,MEDIUM
13196,0.99,0.99,4,163,4,0,0,0,IT,MEDIUM
13197,0.59,0.65,5,265,3,0,0,0,RANDD,MEDIUM
13198,0.89,0.71,4,190,3,0,0,0,RANDD,LOW
13199,0.54,0.73,3,157,3,0,0,0,RANDD,LOW
13200,0.32,0.86,4,266,4,0,0,0,RANDD,LOW
13201,0.17,0.55,6,240,6,0,0,0,RANDD,LOW
13202,0.78,0.55,3,143,3,0,0,0,RANDD,LOW
13203,0.73,0.68,3,121,5,0,0,0,IT,LOW
13204,0.65,0.76,2,170,5,0,0,0,IT,LOW
13205,0.8,0.71,4,161,4,0,0,0,IT,LOW
13206,0.61,0.86,3,239,3,0,0,0,IT,LOW
13207,0.67,0.49,3,224,3,0,0,0,PRODUCT_MNG,LOW
13208,0.63,0.57,3,242,3,0,0,0,PRODUCT_MNG,LOW
13209,0.51,0.58,4,140,2,1,0,0,PRODUCT_MNG,LOW
13210,0.82,0.59,5,170,3,0,0,0,PRODUCT_MNG,LOW
13211,0.79,0.67,5,156,2,0,0,0,IT,LOW
13212,0.49,0.6,2,113,5,0,0,0,RANDD,LOW
13213,0.7,0.59,3,138,3,0,0,0,RANDD,LOW
13214,0.13,0.5,3,137,5,0,0,0,RANDD,LOW
13215,0.83,0.52,5,217,3,0,0,0,RANDD,LOW
13216,0.83,0.91,3,155,3,0,0,0,RANDD,LOW
13217,0.19,0.83,5,280,4,0,0,0,RANDD,LOW
13218,0.8,0.81,5,248,2,1,0,0,MARKETING,LOW
13219,0.49,0.67,2,190,8,0,0,0,SALES,MEDIUM
13220,0.92,0.99,3,176,8,0,0,0,ACCOUNTING,MEDIUM
13221,0.81,0.55,4,217,8,0,0,0,SUPPORT,MEDIUM
13222,0.62,0.91,3,269,8,0,0,0,TECHNICAL,MEDIUM
13223,0.21,0.7,3,238,8,0,0,0,MANAGEMENT,MEDIUM
13224,0.95,0.74,5,243,6,0,0,0,MARKETING,MEDIUM
13225,0.51,0.8,4,198,6,0,0,0,MARKETING,MEDIUM
13226,0.52,0.89,3,188,6,0,0,0,MARKETING,MEDIUM
13227,0.64,0.56,3,257,6,0,0,0,SALES,MEDIUM
13228,0.62,0.79,4,268,6,0,0,0,SALES,MEDIUM
13229,0.73,0.88,5,233,4,1,0,0,SALES,MEDIUM
13230,0.32,0.86,4,214,5,0,0,0,SALES,MEDIUM
13231,0.78,0.96,2,285,3,0,0,0,SALES,HIGH
13232,0.65,0.91,4,224,2,1,0,0,SALES,LOW
13233,0.56,0.92,4,224,3,0,0,0,SALES,MEDIUM
13234,0.96,0.89,3,142,4,0,0,0,SALES,MEDIUM
13235,0.79,0.82,4,220,3,0,0,0,SALES,MEDIUM
13236,0.66,0.58,4,244,3,0,0,0,SALES,MEDIUM
13237,0.67,0.68,4,171,3,0,0,0,SALES,LOW
13238,0.86,0.82,4,274,2,1,0,0,SALES,LOW
13239,0.57,0.72,4,214,2,1,0,0,SALES,LOW
13240,0.86,0.87,5,171,2,0,0,0,SALES,LOW
13241,0.52,0.59,5,150,2,0,0,0,SALES,LOW
13242,0.73,0.61,4,260,2,1,0,0,SALES,LOW
13243,0.78,0.63,5,259,3,0,0,0,SALES,LOW
13244,0.95,0.63,3,153,2,0,0,0,SALES,LOW
13245,0.75,0.61,3,263,3,0,0,0,SALES,LOW
13246,0.83,0.52,2,149,2,1,0,0,ACCOUNTING,LOW
13247,0.48,1,4,261,3,0,0,0,ACCOUNTING,LOW
13248,0.3,0.58,2,189,4,1,0,0,ACCOUNTING,LOW
13249,0.72,0.85,5,237,4,0,0,0,HR,LOW
13250,0.61,0.52,3,224,3,0,0,0,HR,LOW
13251,0.31,0.87,6,240,3,1,0,0,HR,LOW
